ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095011;BARATILI SAN PIETRO                     ;626;624;1.250
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095012;BARESSA                                 ;306;291;597
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095013;BAULADU                                 ;326;338;664
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095014;BIDONI'                                 ;70;69;139
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095015;BONARCADO                               ;780;760;1.540
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095016;BORONEDDU                               ;71;82;153
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095017;BUSACHI                                 ;599;646;1.245
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095018;CABRAS                                  ;4.531;4.512;9.043
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095019;CUGLIERI                                ;1.268;1.280;2.548
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095020;FORDONGIANUS                            ;425;445;870
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095021;GHILARZA                                ;2.111;2.298;4.409
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095022;GONNOSCODINA                            ;247;206;453
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095023;GONNOSNO'                               ;355;360;715
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095024;GONNOSTRAMATZA                          ;415;445;860
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095025;MARRUBIU                                ;2.366;2.316;4.682
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095026;MASULLAS                                ;547;497;1.044
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095027;MILIS                                   ;767;753;1.520
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095028;MOGORELLA                               ;220;210;430
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095029;MOGORO                                  ;2.009;2.018;4.027
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095030;MORGONGIORI                             ;354;342;696
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095031;NARBOLIA                                ;835;859;1.694
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095032;NEONELI                                 ;309;334;643
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095033;NORBELLO                                ;640;577;1.217
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095034;NUGHEDU SANTA VITTORIA                  ;212;247;459
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095035;NURACHI                                 ;854;903;1.757
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095036;NURECI                                  ;170;166;336
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095037;OLLASTRA;582;600;1.182
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095038;ORISTANO                                ;14.554;16.154;30.708
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095039;PALMAS ARBOREA                          ;743;755;1.498
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095040;PAU                                     ;140;156;296
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095041;PAULILATINO                             ;1.085;1.070;2.155
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095042;POMPU                                   ;125;112;237
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095043;RIOLA SARDO                             ;1.084;1.007;2.091
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095044;RUINAS                                  ;312;335;647
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095045;SAMUGHEO                                ;1.456;1.494;2.950
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095046;SAN NICOLO' D'ARCIDANO                  ;1.271;1.269;2.540
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095047;SANTA GIUSTA                            ;2.364;2.379;4.743
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095048;VILLA SANT'ANTONIO                      ;168;173;341
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095049;SANTU LUSSURGIU                         ;1.148;1.155;2.303
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095050;SAN VERO MILIS                          ;1.244;1.203;2.447
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095051;SCANO DI MONTIFERRO                     ;707;755;1.462
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095052;SEDILO                                  ;1.011;1.040;2.051
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095053;SENEGHE                                 ;873;865;1.738
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095054;SENIS                                   ;203;232;435
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095055;SENNARIOLO                              ;71;91;162
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095056;SIAMAGGIORE                             ;461;442;903
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095057;SIAMANNA                                ;407;388;795
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095058;SIMALA                                  ;163;144;307
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095059;SIMAXIS                                 ;1.095;1.095;2.190
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095060;SINI                                    ;257;235;492
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095061;SIRIS                                   ;122;100;222
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095062;SOLARUSSA                               ;1.144;1.172;2.316
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095063;SORRADILE                               ;172;184;356
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095064;TADASUNI                                ;74;73;147
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095065;TERRALBA                                ;5.052;4.996;10.048
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095066;TRAMATZA                                ;478;466;944
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095067;TRESNURAGHES                            ;529;564;1.093
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095068;ULA' TIRSO                              ;242;255;497
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095069;URAS                                    ;1.409;1.399;2.808
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095070;USELLUS                                 ;382;361;743
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095071;VILLANOVA TRUSCHEDU                     ;134;160;294
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095072;VILLAURBANA                             ;771;788;1.559
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095073;VILLA VERDE                             ;141;155;296
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095074;ZEDDIANI                                ;576;569;1.145
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095075;ZERFALIU                                ;494;527;1.021
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095076;SIAPICCIA                               ;177;170;347
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095077;CURCURIS                                ;145;153;298
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095078;SODDI                                   ;53;66;119
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095079;BOSA;3.786;3.984;7.770
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095080;FLUSSIO;197;237;434
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095082;LACONI;865;881;1.746
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095083;MAGOMADAS;318;307;625
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095084;MODOLO;71;85;156
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095085;MONTRESTA;226;229;455
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095086;SAGAMA;99;97;196
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095087;SUNI;480;552;1.032
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;095088;TINNURA;121;120;241
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111001;ARBUS;2.962;3.042;6.004
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111002;ARMUNGIA;222;220;442
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111003;BALLAO;378;358;736
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111004;BARRALI;566;541;1.107
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111005;BARUMINI;602;619;1.221
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111006;BUGGERRU;521;518;1.039
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111007;BURCEI;1.395;1.358;2.753
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111008;CALASETTA;1.424;1.395;2.819
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111009;CARBONIA;12.775;14.038;26.813
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111010;CARLOFORTE;2.953;3.043;5.996
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111011;CASTIADAS;858;806;1.664
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111012;COLLINAS;389;410;799
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111013;DECIMOPUTZU;2.169;2.121;4.290
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111014;DOLLIANOVA;4.833;4.774;9.607
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111015;DOMUS DE MARIA;843;792;1.635
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111016;DOMUSNOVAS;2.983;3.068;6.051
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111017;DONORI;1.004;1.004;2.008
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111018;ESCALAPLANO;1.129;997;2.126
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111019;ESCOLCA;265;292;557
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111020;ESTERZILI;276;307;583
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111021;FLUMINIMAGGIORE;1.424;1.396;2.820
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111022;FURTEI;786;778;1.564
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111023;GENONI;394;396;790
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111024;GENURI;149;160;309
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111025;GERGEI;600;572;1.172
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111026;GESICO;405;398;803
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111027;GESTURI;595;608;1.203
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111028;GIBA;955;998;1.953
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111029;GONI;250;213;463
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111030;GONNESA;2.410;2.424;4.834
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111031;GONNOSFANADIGA;3.125;3.271;6.396
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111032;GUAMAGGIORE;471;473;944
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111033;GUASILA;1.309;1.306;2.615
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111034;GUSPINI;5.690;5.818;11.508
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111035;IGLESIAS;12.468;13.473;25.941
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111036;ISILI;1.245;1.307;2.552
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111037;LAS PLASSAS;116;104;220
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111038;LUNAMATRONA;813;848;1.661
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111039;MANDAS;1.046;1.041;2.087
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111040;MASAINAS;615;652;1.267
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111041;MONASTIR;2.295;2.304;4.599
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111042;MURAVERA;2.562;2.672;5.234
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111043;MUSEI;794;729;1.523
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111044;NARCAO;1.577;1.581;3.158
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111045;NURAGUS;423;440;863
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111046;NURRALLAO;620;589;1.209
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111047;NURAMINIS;1.223;1.240;2.463
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111048;NURRI;1.078;1.040;2.118
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111049;NUXIS;734;775;1.509
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111050;ORROLI;1.069;1.060;2.129
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111051;ORTACESUS;467;416;883
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111052;PABILLONIS;1.372;1.295;2.667
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111053;PAULI ARBAREI;291;292;583
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111054;PERDAXIUS;691;680;1.371
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111055;PIMENTEL;595;556;1.151
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111056;PISCINAS;395;432;827
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111057;PORTOSCUSO;2.429;2.529;4.958
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111058;SADALI;481;451;932
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111059;SAMASSI;2.412;2.555;4.967
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111060;SAMATZAI;790;808;1.598
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111061;SAN BASILIO;603;585;1.188
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111062;SAN GAVINO MONREALE;4.047;4.249;8.296
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111063;SAN GIOVANNI SUERGIU;2.898;2.896;5.794
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111064;SAN NICOLÒ GERREI;378;346;724
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111065;SAN SPERATE;4.199;4.151;8.350
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111066;SAN VITO;1.766;1.783;3.549
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111067;SANLURI;4.128;4.252;8.380
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111068;SANTADI;1.629;1.664;3.293
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111069;SANT'ANDREA FRIUS;889;822;1.711
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111070;SANT'ANNA ARRESI;1.371;1.324;2.695
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111071;SANT'ANTIOCO;5.383;5.471;10.854
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111072;SARDARA;1.953;1.996;3.949
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111073;SEGARIU;568;567;1.135
2019;200;SARDEGNA             ;201;AZIENDA PER LA TUTELA DELLA SALUTE;111074;SELEGAS;662;685;1.347
